Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-A4E_3_010119611,Workshops,"This music society will stage a one-day workshop exploring the themes of dance, song, mathematics and architecture in the music of JS Bach.  Workshops will be open to all for them to develop skills through practical participation as well as presentations by the workshop team.",2004-06-25,2024.0,360G-blf,The Big Lottery Fund,0.0208261028611
360G-blf-0030030854,Music workshops,"This Beautiful World provide opportunities for the community to get involved in large scale musical and cross art performance pieces. With help from a Lottery grant the group will organise a series of music workshops for around 200 singers and instrumentalists of all ages, backgrounds and abilities. They will work on an original piece of music that will be written by local people at the Streets of Brighton Festival in May 2006. The piece will then be performed in front of an audience of 1,500 people.",2005-11-22,5000.0,360G-blf,The Big Lottery Fund,0.020826073735
360G-blf-0030029191,Youth music day,"The group provides support services, elderly day care, education and recreational activities. The project is to organise a music event aimed at young people which will include dance workshops, presentations and performances. Young people will be encouraged to get involved in organising the event.",2006-01-13,5000.0,360G-blf,The Big Lottery Fund,0.0208239412316
360G-blf-0030036898,North Yorkshire Colourscape Festival,"The group aim to bring contemporary arts and music to a wide audience.  They will use the award to provide a series of colour, music and art workshops in York with three outreach days in other districts in North Yorkshire.",2005-04-15,4800.0,360G-blf,The Big Lottery Fund,0.0208171024424
360G-blf-0030006096,The Paston Art Project,"This local history group will establish a programme of arts events including print and creative writing workshops, an exhibition of work produced in the workshops, re-enactments of historical events, concert recitals of early music, a printed guide to local historical sites, and a village celebratory event. All events will be related to The Paston Letters, an important collection of mediaeval family documents. A film documenting the component parts of the project will also be made.",2007-10-25,10000.0,360G-blf,The Big Lottery Fund,0.0208059541413
360G-blf-0030048945,75 Art Workshops,Art For Life provide opportunities in visual arts for people with disabilities. With help from a Lottery grant the group will run a series of 75 full day art workshops. These will focus on making a sculpture that will be placed outside and will include sketching trips to local gardens and open spaces. All the art work produced and photographs of the workshops in progress will be put on show at an outdoor exhibition.,2006-03-13,5000.0,360G-blf,The Big Lottery Fund,0.0208015785116
360G-blf-0030088319,Asian Music and Dance Project in Shepway,This group in Kent will use the award to run music and Bollywood dance workshops for hard to reach and rural communities. Workshops will make links between different cultures and include the whole family. The project will promote intercultural relationships.,2010-02-25,9980.0,360G-blf,The Big Lottery Fund,0.0207868192201
360G-blf-AHF_1_010165781,VE Day Party,The Royal British Legion Sittngbourne and Milton Regis Branch will use and award to hold a VE Day Party for its member with 1940's music and a buffet to celebrate the 60th Anniversary.,2005-07-29,2850.0,360G-blf,The Big Lottery Fund,0.020776344842
360G-blf-0030030828,Expansion of festival,"This group promotes the arts and the conservation of the environment through providing a festival. The project is to add a second weekend at the group's 2006 festival to include additional performances and workshops to introduce new themes and become more of a regional event, rather than a local one. A classical music performance will also be staged to celebrate the 250th birthday of Mozart.",2005-12-09,4976.0,360G-blf,The Big Lottery Fund,0.0207721887533
360G-blf-AHF_1_010166619,WW2 Exhibition event,"South Down Defenders Flute Band in Newry will use an award to hold a commemoration day to remember those who fought in the second world war. This will include an exhibition of memorabilia, a V.E. Day party, and a commemorative parade. The event is open to the local community.",2005-07-01,9880.0,360G-blf,The Big Lottery Fund,0.0207714413936
360G-blf-A4E_3_010135086,Event and Workshops,"This group works to promote and inform the public on issues related to Latin America and the Caribbean. This award will be used to run four workshops on the history, culture, economics and social situation of Latin America and the Caribbean.",2004-11-21,2950.0,360G-blf,The Big Lottery Fund,0.0207637551429
360G-blf-0030030620,Choral Workshop,"The aim of this group is to promote, develop, improve and maintain public appreciation and enjoyment of the art of choral music.  The group would use an award to provide one day of choral workshops preparing chorus extracts from Beethoven's Miesa Solemnis with a performance later  the same day.  This workshop would be in preparation of a full performance after further rehearsals. Contribution towards Orchestral Fees and professional soloists(£4000)",2005-11-07,4000.0,360G-blf,The Big Lottery Fund,0.0207626504411
360G-blf-0030035715,Arts workshops,"The group promotes Asian culture through music, drama, dance and teaching the Gujerati language. The project is to run creative writing and drama workshops leading to radio broadcasts of the drama as well as a live performance at the Y Theatre in Leicester. The award is for artists' fees, co-ordinator fees, room and venue hire, design and props.",2005-06-10,4800.0,360G-blf,The Big Lottery Fund,0.020757290247
360G-blf-0031038569,The Reverend on The River,"The organisation will use the funding to celebrate the artistic work and vision of a local vicar during the 1930's and 1940's through a series of workshops, culminating in a showcase and celebratory event. The project will use drama, visual arts, dance, creative writing and music to not only bring together residents, schools and community groups to celebrate but to also raise awareness and appreciation of the local natural environment.  ",2016-08-18T00:00:00+00:00,8400.0,360G-blf,The Big Lottery Fund,0.0207560188274
360G-blf-0030044716,Asian music for communities,"This Asian Music Project promotes music and art to members of the local community.  An award will enable the group to set up a series of workshops to encourage participants to learn how to play musical instruments from differing cultures.  The workshops will develop skills and confidence, create closer cultural participation and culminate in a public performance at a community-led concert.",2006-04-28,4950.0,360G-blf,The Big Lottery Fund,0.020744019399
360G-blf-0030024661,Window Works Art Project,"This arts co-operative group will use an award to hold arts workshops culminating in a display in an empty retail unit in Harlow town centre. The group will hold four public workshops, and six in local Sure Start centres over a year.",2008-10-14,8320.0,360G-blf,The Big Lottery Fund,0.0207372910391
360G-blf-0030024261,Vers@tile,"This charity will use a grant to run arts workshops in ceramics, painting and textiles to celebrate the group's 30th anniversary. The project aims to benefit local children and families, and the finished works will be displayed at the Buxton Museum and Art Gallery during the Buxton Festival 2009.",2008-12-09,9930.0,360G-blf,The Big Lottery Fund,0.0207314748898
360G-blf-AHF_1_010175862,60th Anniversary Celebration event,"The 1st Battalion of The Royal Norfolk Regiment D-Day Veterans group in Norwich will use an award to host a 60th anniversary celebration event. The event will include a reunion, exhibition open to the public, a visit to a WW2 museum and a farewell dinner. All Veterans who served in the Royal Norfolk Regiment during WW2 will be invited to join in the celebrations.",2005-07-29,7644.0,360G-blf,The Big Lottery Fund,0.0207277355695
